round,timestamp,hit_rate,miss_rate,latency_mean,latency_p95,latency_p99,hop_latency_mean,bandwidth_total_bytes,avg_cache_utilization,redundancy_mean
25,1763782937.7290628,0.0,100.0,0.8200068081946957,1.653192400932312,1.94313645362854,5.527808178290718,8569561,0.0,0.0
26,1763782940.146302,0.0,100.0,0.8233973566859846,1.647136151790619,1.9327276182174673,5.529826254826255,8773981,0.0,0.0
27,1763782942.77861,0.0,100.0,0.8268898313008368,1.6422551989555358,1.927876126766205,5.531337962094201,8978255,0.0,0.0
28,1763782946.673877,0.0,100.0,0.8449987091890668,1.6829336404800417,2.0891606426239018,5.534419626510436,9182288,0.0,0.0
29,1763782949.391219,0.0,100.0,0.8487063845847747,1.676565778255462,2.073722219467164,5.540420227920228,9386747,0.0,0.0
30,1763782951.8567328,0.0,100.0,0.8501160412243423,1.6699345827102658,2.069943356513977,5.54151123449293,9590929,0.0,0.0
31,1763782955.092363,0.0,100.0,0.8478739851995097,1.665235996246338,2.0584153652191155,5.549616389849085,9795544,0.0,0.0
32,1763782958.2497869,0.0,100.0,0.8577224516061588,1.675153815746307,2.06256127357482,5.554469273743017,10000221,0.0,0.0
33,1763782960.804686,0.0,100.0,0.8636194123281301,1.675153815746307,2.056792583465576,5.554047542563444,10204269,0.0,0.0
34,1763782963.473788,0.0,100.0,0.867380215498002,1.6766220211982723,2.053028099536892,5.555773762765122,10408310,0.0,0.0
35,1763782965.995718,0.0,100.0,0.8707577558523316,1.6724481344223021,2.046583538055419,5.559523809523809,10612533,0.0,0.0
36,1763782968.912997,0.0,100.0,0.8761680634257147,1.673962306976318,2.0452021551132202,5.563726595984661,10816549,0.0,0.0
37,1763782971.609983,0.0,100.0,0.8789862208857255,1.6741751909255977,2.04192519903183,5.5655882352941175,11020918,0.0,0.0
38,1763782974.186271,0.0,100.0,0.8806083106226918,1.6701600551605222,2.0375469684600813,5.565873643355135,11225545,0.0,0.0
39,1763782977.011727,0.0,100.0,0.8823417853306419,1.6678095936775204,2.035411703586578,5.56534010725374,11429413,0.0,0.0
40,1763782979.697215,0.0,100.0,0.8837417791956241,1.6659775257110594,2.0329297065734866,5.56559585492228,11633844,0.0,0.0
1,1763783007.46703,0.0,100.0,0.8899368475782451,1.892165660858154,3.253236384391786,5.524562864279767,15305212,0.0,0.0
2,1763783010.514088,0.0,100.0,0.8921277278248755,1.8879871845245355,3.246815252304069,5.525968357883252,15509550,0.0,0.0
3,1763783013.0449321,0.0,100.0,0.8936259446385159,1.877770471572875,3.2333439421653707,5.528174305033809,15713933,0.0,0.0
4,1763783015.595134,0.0,100.0,0.892968224912811,1.8637711524963354,3.2291065311431923,5.531116389548694,15918419,0.0,0.0
5,1763783018.0737028,0.0,100.0,0.8917980088320645,1.8456790208816527,3.2221593046188355,5.533350649350649,16122857,0.0,0.0
6,1763783020.8667462,0.0,100.0,0.895532204861265,1.8431932568550107,3.214206671714783,5.537069229982616,16327368,0.0,0.0
7,1763783023.513761,0.0,100.0,0.8966863761438612,1.8368294596672052,3.2117287874221807,5.538027601490883,16531807,0.0,0.0
8,1763783026.078478,0.0,100.0,0.8940454717609349,1.8281999826431274,3.202724552154538,5.539437806752268,16736318,0.0,0.0
9,1763783028.711883,0.0,100.0,0.8957547102842733,1.8179988384246826,3.1923412704467764,5.540932389553332,16940734,0.0,0.0
10,1763783031.613097,0.0,100.0,0.899625989304364,1.826587986946107,3.189798173904419,5.542013771849569,17144952,0.0,0.0
11,1763783034.164455,0.0,100.0,0.8998766645226237,1.8178697586059571,3.1865223693847717,5.544357329531955,17348751,0.0,0.0
12,1763783036.8179672,0.0,100.0,0.9006758184064776,1.8105414271354685,3.174757168292999,5.545684565645207,17553177,0.0,0.0
13,1763783039.72669,0.0,100.0,0.9023480356434594,1.803836250305176,3.1733171129226663,5.547010919859337,17757446,0.0,0.0
14,1763783042.433357,0.0,100.0,0.903997259204408,1.7977029085159302,3.1573952436447095,5.548565171768785,17961942,0.0,0.0
15,1763783045.281048,0.0,100.0,0.9065829049018714,1.7957191228866576,3.1266042780876115,5.549517887717401,18166123,0.0,0.0
16,1763783048.038961,0.0,100.0,0.908713683497249,1.7926829814910885,3.120457582473753,5.550269020409978,18370331,0.0,0.0
17,1763783050.6457632,0.0,100.0,0.9076032162361946,1.786356806755066,3.1186113119125354,5.550074672757621,18574549,0.0,0.0
18,1763783053.558113,0.0,100.0,0.9094911017853088,1.78753342628479,3.1095269680023208,5.551571645350098,18778815,0.0,0.0
19,1763783056.7112541,0.0,100.0,0.9141265664898506,1.8037824630737305,3.1020495653152476,5.554247302620312,18983100,0.0,0.0
20,1763783059.6419892,0.0,100.0,0.9156829575558995,1.7984575271606444,3.0980146217346185,5.555992390615092,19187502,0.0,0.0
21,1763783062.362796,0.0,100.0,0.9171104176415461,1.795440423488617,3.0912493491172786,5.557412669229484,19391614,0.0,0.0
22,1763783066.110026,0.0,100.0,0.9250750091197919,1.8237992763519288,3.074783859252924,5.559105694404414,19596556,0.0,0.0
23,1763783068.756234,0.0,100.0,0.9258524927625759,1.8178677797317504,3.061294326782223,5.561028185626551,19800829,0.0,0.0
24,1763783071.4209778,0.0,100.0,0.9268758709288082,1.8110816001892087,3.047416553497302,5.56409432370546,20005303,0.0,0.0
25,1763783073.972308,0.0,100.0,0.9284352671275307,1.804470872879028,3.0319348239898583,5.564283729607431,20209569,0.0,0.0
26,1763783076.622873,0.0,100.0,0.9293118439957647,1.7999546527862538,3.0250881195068358,5.564674957824944,20413872,0.0,0.0
27,1763783079.582549,0.0,100.0,0.9297050723299158,1.796849012374878,3.0101349353790283,5.565443199875974,20618170,0.0,0.0
28,1763783082.183813,0.0,100.0,0.9288539735339805,1.792856919765472,2.983348526954651,5.566607936264746,20822585,0.0,0.0
29,1763783084.885451,0.0,100.0,0.929808590694253,1.7874941349029538,2.981627740859985,5.567877846398666,21026739,0.0,0.0
30,1763783087.439265,0.0,100.0,0.929197249250279,1.7809055328369139,2.96981783390045,5.569217508619397,21231059,0.0,0.0
31,1763783090.010369,0.0,100.0,0.9295683069037847,1.7775575637817378,2.9568649864196774,5.569792014236459,21435377,0.0,0.0
32,1763783092.5779572,0.0,100.0,0.9287785230806548,1.774396252632141,2.954487361907959,5.571454752043397,21639879,0.0,0.0
33,1763783095.193517,0.0,100.0,0.9282309053842142,1.7695363521575918,2.9519336366653444,5.572122354305596,21844196,0.0,0.0
34,1763783097.783544,0.0,100.0,0.9291606541495032,1.7665875911712645,2.9482700252532936,5.57297529846198,22048482,0.0,0.0
35,1763783100.6612868,0.0,100.0,0.929922237375942,1.7608138561248772,2.940166120529179,5.5748847108903865,22252753,0.0,0.0
36,1763783103.346768,0.0,100.0,0.9312921091338722,1.758531856536865,2.9353123688697758,5.574533071197865,22457137,0.0,0.0
37,1763783106.000443,0.0,100.0,0.9319501475711263,1.757259154319763,2.92770939350128,5.5741487143849895,22661432,0.0,0.0
38,1763783108.860287,0.0,100.0,0.9324967865522051,1.7565713644027707,2.9219711160659796,5.575674188222345,22865648,0.0,0.0
39,1763783111.475662,0.0,100.0,0.9334842714549962,1.7540150880813599,2.9178530454635623,5.576406867420629,23069920,0.0,0.0
40,1763783114.0717719,0.0,100.0,0.9349582921036562,1.7525217533111568,2.9077210354805,5.577584462876795,23274338,0.0,0.0
1,1763783138.699491,0.0,100.0,0.8893145336445851,1.732105731964111,2.8788392496109,5.547483134405812,26941329,0.0,0.0
2,1763783141.391745,0.0,100.0,0.8913946682305388,1.7307492733001706,2.8756508922576898,5.549148852538324,27145818,0.0,0.0
3,1763783144.109751,0.0,100.0,0.8931516193499872,1.7303281903266905,2.8722426867485034,5.549128794682953,27350497,0.0,0.0
4,1763783147.333048,0.0,100.0,0.8959224940546525,1.7312139391899106,2.866525044441222,5.550310926858158,27555723,0.0,0.0
5,1763783149.979866,0.0,100.0,0.8969375839521084,1.728787052631378,2.861329030990607,5.551851634485592,27760308,0.0,0.0
6,1763783152.542652,0.0,100.0,0.8975963724452302,1.7263370156288143,2.8559230470657253,5.552743352533892,27964677,0.0,0.0
7,1763783155.254797,0.0,100.0,0.8976612028040574,1.7223948955535888,2.8537006521224977,5.554021331795907,28169284,0.0,0.0
8,1763783157.8083441,0.0,100.0,0.8982687197033996,1.7205984592437744,2.84229893684388,5.555088501901576,28373327,0.0,0.0
9,1763783160.3710349,0.0,100.0,0.8989404851717924,1.7190642118453978,2.8365913772583076,5.555880183808929,28577549,0.0,0.0
10,1763783162.92827,0.0,100.0,0.8990162872907395,1.7165107488632203,2.826848587989808,5.555402441082175,28782095,0.0,0.0
11,1763783165.739918,0.0,100.0,0.8984068044357368,1.7143340110778809,2.8153149175643932,5.555747671370406,28986334,0.0,0.0
12,1763783168.2926788,0.0,100.0,0.8987946886734081,1.711907148361206,2.811839246749878,5.556238067568689,29190604,0.0,0.0
13,1763783170.849254,0.0,100.0,0.8995921132408462,1.7107978463172913,2.805347371101366,5.556678383128295,29394697,0.0,0.0
14,1763783173.30248,0.0,100.0,0.8999406597740127,1.7086534261703492,2.7837107300758377,5.556593496377799,29599064,0.0,0.0
15,1763783175.777396,0.0,100.0,0.8994241403791972,1.7070725917816163,2.779961090087889,5.558803663577662,29803501,0.0,0.0
16,1763783178.216979,0.0,100.0,0.8999802216301845,1.7059206724166867,2.774183270931233,5.5596482762318375,30007705,0.0,0.0
17,1763783180.765795,0.0,100.0,0.8999908993753012,1.7034205198287964,2.7664247870445164,5.5604158910812105,30212246,0.0,0.0
18,1763783183.5321221,0.0,100.0,0.9008548250420898,1.702730119228363,2.759232459068298,5.561133987963256,30416422,0.0,0.0
19,1763783187.0354078,0.0,100.0,0.9018960645213743,1.704437494277954,2.7505560874938952,5.562200518446755,30620823,0.0,0.0
20,1763783189.6049721,0.0,100.0,0.9019721740623573,1.7023353695869443,2.7438280582428,5.562883116883117,30825288,0.0,0.0
21,1763783192.256149,0.0,100.0,0.901173743770875,1.7007231950759891,2.735814902782441,5.564831993403422,31029772,0.0,0.0
22,1763783194.905559,0.0,100.0,0.9016523633052129,1.6983260393142694,2.7318753147125294,5.565806633083591,31234189,0.0,0.0
23,1763783197.512785,0.0,100.0,0.9022871343981771,1.69616174697876,2.719826030731197,5.56636135285312,31438712,0.0,0.0
24,1763783199.994257,0.0,100.0,0.902463012466229,1.6939151763916007,2.7175950288772586,5.5666121112929625,31643191,0.0,0.0
25,1763783202.543672,0.0,100.0,0.9027554301623759,1.6929672598838807,2.7085502719879226,5.568751873688418,31847686,0.0,0.0
26,1763783205.5292401,0.0,100.0,0.9017506511202351,1.6914430856704712,2.705136203765868,5.569090773846421,32051905,0.0,0.0
27,1763783208.012189,0.0,100.0,0.9004499184407848,1.6896742582321167,2.7038937330245956,5.569737392631242,32256390,0.0,0.0
28,1763783210.5989492,0.0,100.0,0.898939992263944,1.6875108003616333,2.6954749917983976,5.570912375790424,32461077,0.0,0.0
29,1763783213.060544,0.0,100.0,0.8990289737213872,1.6855203390121458,2.689715859889981,5.571262305416808,32665295,0.0,0.0
30,1763783215.8271081,0.0,100.0,0.9001380119820469,1.6862848401069641,2.6870292186737066,5.571920281134164,32869670,0.0,0.0
31,1763783218.461751,0.0,100.0,0.9007403579992949,1.6850482106208802,2.684443471431732,5.57240489390174,33074010,0.0,0.0
32,1763783220.9951,0.0,100.0,0.9014317433150625,1.6849952220916746,2.676653347015376,5.572513467973515,33278223,0.0,0.0
33,1763783223.543757,0.0,100.0,0.9010872380737871,1.6838247179985046,2.663334393501314,5.573246006690854,33482623,0.0,0.0
34,1763783226.3701382,0.0,100.0,0.9014588802054444,1.6826936244964603,2.654182052612298,5.573385152061434,33686621,0.0,0.0
35,1763783228.9129689,0.0,100.0,0.9016990935404254,1.6812472343444824,2.6402588558197015,5.573583765313002,33891047,0.0,0.0
36,1763783231.670517,0.0,100.0,0.9014023220804296,1.6794571518898007,2.6324809503555304,5.5750715406627895,34095644,0.0,0.0
37,1763783234.1407208,0.0,100.0,0.9014952964272025,1.678151822090149,2.624312992095947,5.576255644957935,34300059,0.0,0.0
38,1763783236.6885529,0.0,100.0,0.9020228158200493,1.6779462575912474,2.6150822830200107,5.577575798993143,34504090,0.0,0.0
39,1763783239.2650769,0.0,100.0,0.9029398003013106,1.6779031276702878,2.609039268493657,5.578132427843803,34708064,0.0,0.0
40,1763783241.905196,0.0,100.0,0.9042760651182983,1.6778991699218748,2.6018823146820282,5.578918955395101,34912204,0.0,0.0
1,1763783264.272021,0.0,100.0,0.8667665179803544,1.6653878211975088,2.515372247695921,5.555869634004852,38577593,0.0,0.0
2,1763783266.824982,0.0,100.0,0.867777035265645,1.6651424765586853,2.512782323360442,5.557456085188446,38781969,0.0,0.0
3,1763783269.499081,0.0,100.0,0.8685829237846936,1.6647141695022578,2.5042238712310847,5.557834187820433,38986084,0.0,0.0
4,1763783272.088188,0.0,100.0,0.8689584405458253,1.6631688594818113,2.49788178920746,5.558314350797266,39190672,0.0,0.0
5,1763783274.6978931,0.0,100.0,0.8687948827906434,1.6614024877548217,2.4941868948936476,5.558983329903272,39395017,0.0,0.0
6,1763783277.715263,0.0,100.0,0.8675019308797898,1.6600381731987,2.486787033081063,5.560311681937173,39599482,0.0,0.0
7,1763783280.2989929,0.0,100.0,0.8680839346908658,1.6592524528503414,2.482474594116201,5.560923045643997,39803775,0.0,0.0
8,1763783283.060045,0.0,100.0,0.869249951309751,1.6606045246124268,2.4765214633941675,5.56250884034836,40008195,0.0,0.0
9,1763783285.6260412,0.0,100.0,0.8695199272696964,1.659266185760498,2.474349660873412,5.562590390486903,40212392,0.0,0.0
10,1763783288.2937758,0.0,100.0,0.870183240559444,1.6588070154190058,2.4684388780593824,5.563169977043617,40416929,0.0,0.0
11,1763783290.824248,0.0,100.0,0.8692425484458212,1.6574523448944092,2.4573725581169157,5.563179617429955,40621267,0.0,0.0
12,1763783293.595413,0.0,100.0,0.8702590814385524,1.656120479106903,2.4508729100227344,5.5639174851102435,40825939,0.0,0.0
13,1763783296.127994,0.0,100.0,0.8708411438952486,1.6553756713867187,2.4477279758453423,5.564278569887623,41030271,0.0,0.0
14,1763783299.09217,0.0,100.0,0.8715062224460207,1.6547045707702637,2.4454533815383748,5.565489416442522,41234824,0.0,0.0
15,1763783301.664938,0.0,100.0,0.8719967391961122,1.6536779522895795,2.43642708301544,5.5657690817512595,41439239,0.0,0.0
16,1763783304.9459891,0.0,100.0,0.8739389944374011,1.6562946438789368,2.4310913443565396,5.566370147874307,41643804,0.0,0.0
17,1763783307.766032,0.0,100.0,0.8744295202778423,1.6559067249298096,2.4251749801635856,5.567123025370991,41848160,0.0,0.0
18,1763783310.251785,0.0,100.0,0.8742906677563985,1.6550554990768427,2.4159179425239654,5.567790476190476,42052461,0.0,0.0
19,1763783312.928146,0.0,100.0,0.8749620786650281,1.6544890880584713,2.4136509037017793,5.5685104125215545,42256496,0.0,0.0
20,1763783315.479448,0.0,100.0,0.8748784400533947,1.6532406091690057,2.407381830215455,5.568872549019608,42460484,0.0,0.0
21,1763783318.0389252,0.0,100.0,0.8757052628968063,1.6526616811752308,2.4021720027923603,5.569422572178477,42665073,0.0,0.0
22,1763783320.881993,0.0,100.0,0.8760156164412931,1.6518178582191465,2.3981304836273174,5.57014730561253,42869448,0.0,0.0
23,1763783323.54218,0.0,100.0,0.8766493508587412,1.6511886715888977,2.3936744451522816,5.5708138585948515,43073607,0.0,0.0
24,1763783326.069856,0.0,100.0,0.8753752310704526,1.6497013330459593,2.3902466058731084,5.570728110599078,43278396,0.0,0.0
25,1763783328.644347,0.0,100.0,0.8760857709352032,1.6496218681335448,2.3845499992370596,5.572033665218108,43482542,0.0,0.0
26,1763783331.2259572,0.0,100.0,0.8760003469817812,1.6484161257743835,2.382218084335325,5.5721685208827285,43686776,0.0,0.0
27,1763783333.776335,0.0,100.0,0.8761169584132924,1.6477258443832397,2.3774030733108535,5.57263902748798,43891184,0.0,0.0
28,1763783336.3215601,0.0,100.0,0.8766272931924004,1.6472600698471065,2.3666315650939893,5.573061504568601,44094998,0.0,0.0
29,1763783338.858669,0.0,100.0,0.8767531194364891,1.6465485095977783,2.359540820121765,5.573520691452085,44299209,0.0,0.0
30,1763783341.911912,0.0,100.0,0.8774667888104825,1.6463699817657467,2.3502059507369966,5.574157805379323,44503735,0.0,0.0
31,1763783344.619583,0.0,100.0,0.8781034733170421,1.6466020345687866,2.3445537567138657,5.5743628959115075,44707828,0.0,0.0
32,1763783347.164735,0.0,100.0,0.8762372548552863,1.6456231474876404,2.3427451252937317,5.575243919683258,44912817,0.0,0.0
33,1763783349.7295759,0.0,100.0,0.8764294765787956,1.6449334621429443,2.332616639137267,5.575682425777402,45116947,0.0,0.0
34,1763783352.281207,0.0,100.0,0.8766649547792937,1.6441149711608887,2.3269426822662314,5.575856215326998,45321103,0.0,0.0
35,1763783355.1953359,0.0,100.0,0.8780212445829134,1.645289635658264,2.323153066635131,5.576689465531945,45525774,0.0,0.0
36,1763783357.834274,0.0,100.0,0.8784802235081878,1.6451976299285889,2.3211768722534183,5.5766121353760925,45730053,0.0,0.0
37,1763783360.387346,0.0,100.0,0.8790591928779765,1.6442504286766046,2.317688984870912,5.576750835371525,45934453,0.0,0.0
38,1763783363.3692858,0.0,100.0,0.8796003664593326,1.6434294939041132,2.31339024543762,5.577132081940516,46138532,0.0,0.0
39,1763783366.773778,0.0,100.0,0.8783464183550546,1.6428772568702696,2.3095441007614106,5.5777569456280895,46343228,0.0,0.0
40,1763783369.26996,0.0,100.0,0.8780934118442411,1.6418984293937682,2.3039379858970643,5.577925161990705,46547339,0.0,0.0
1,1763783392.528895,0.0,100.0,0.8527581187669481,1.6331040859222412,2.2514923572540293,5.563128419489679,50213409,0.0,0.0
2,1763783395.1259499,0.0,100.0,0.8529992243079744,1.632298827171325,2.2491571927070537,5.563906997655673,50417995,0.0,0.0
3,1763783398.0428622,0.0,100.0,0.8540181208937164,1.6324220061302184,2.247341003417967,5.5645996483937985,50622176,0.0,0.0
4,1763783400.621332,0.0,100.0,0.854855798552844,1.6325484752655028,2.2426126575469967,5.565095675134009,50826584,0.0,0.0
5,1763783403.561642,0.0,100.0,0.8555485016620424,1.6319783210754395,2.238007154464722,5.56531306894641,51030867,0.0,0.0
6,1763783406.121959,0.0,100.0,0.855293033963201,1.6315897941589355,2.2363470363616953,5.565571574883794,51235242,0.0,0.0
7,1763783408.7878048,0.0,100.0,0.855582816625712,1.6312775492668152,2.2341322731971696,5.565518215193448,51439285,0.0,0.0
8,1763783411.232532,0.0,100.0,0.8556362327117906,1.6305021047592163,2.229495186805724,5.565843524983209,51643487,0.0,0.0
9,1763783414.0123332,0.0,100.0,0.8559435672181801,1.6299982070922847,2.2246302413940433,5.567042363000389,51847885,0.0,0.0
10,1763783416.6360571,0.0,100.0,0.8552170936494293,1.6292085647583008,2.2210460782051133,5.56768673804072,52052490,0.0,0.0
11,1763783419.086047,0.0,100.0,0.8558311325302941,1.6288601160049436,2.2158810853958046,5.568183568183568,52256820,0.0,0.0
12,1763783421.837253,0.0,100.0,0.8566688373205085,1.6289292693138122,2.211592898368835,5.568981907390371,52460976,0.0,0.0
13,1763783425.380485,0.0,100.0,0.857432287530777,1.6311476826667786,2.210936236381531,5.569755367559479,52664873,0.0,0.0
14,1763783428.025183,0.0,100.0,0.8578066033602714,1.6308181285858154,2.2086913585662833,5.570347060701418,52869019,0.0,0.0
15,1763783430.57516,0.0,100.0,0.8580873759835609,1.63006534576416,2.2067973804473877,5.570531349788883,53073189,0.0,0.0
16,1763783433.02237,0.0,100.0,0.8585130086757664,1.6297513961791992,2.2028121900558464,5.571082013651363,53277520,0.0,0.0
17,1763783435.5965729,0.0,100.0,0.8582669855320801,1.6290957927703857,2.1984196186065654,5.571902041061172,53481977,0.0,0.0
18,1763783438.470879,0.0,100.0,0.8596528789698104,1.6300461769104002,2.196149721145629,5.572870172714923,53686428,0.0,0.0
19,1763783441.025664,0.0,100.0,0.8599673676080511,1.629329788684845,2.1948768830299334,5.573691562397836,53890837,0.0,0.0
20,1763783443.5962958,0.0,100.0,0.8602115944370583,1.6289350152015687,2.194375574588776,5.573963358688253,54095080,0.0,0.0
21,1763783446.67775,0.0,100.0,0.8613875737305746,1.6317240834236144,2.1927441573143,5.574198491277699,54299476,0.0,0.0
22,1763783449.288775,0.0,100.0,0.861481723527972,1.6312582492828365,2.1902263259887698,5.574077605809433,54503736,0.0,0.0
23,1763783451.746083,0.0,100.0,0.861448223347831,1.6305777072906493,2.1887927722930924,5.574427676080001,54707929,0.0,0.0
24,1763783454.2134552,0.0,100.0,0.8617166547279963,1.6297725200653075,2.1862553691864046,5.5746760329857326,54912500,0.0,0.0
25,1763783457.007104,0.0,100.0,0.8612475763415459,1.6292047858238219,2.1821697711944643,5.574751744303871,55116935,0.0,0.0
26,1763783459.5816991,0.0,100.0,0.8617357629259994,1.6291046619415281,2.176911497116098,5.575132969139628,55321384,0.0,0.0
27,1763783462.1675909,0.0,100.0,0.8620025731296491,1.6288601160049438,2.172363257408131,5.575830642267671,55525697,0.0,0.0
28,1763783464.6628108,0.0,100.0,0.8620324397990776,1.6280471086502073,2.166402518749241,5.576163388977818,55730073,0.0,0.0
29,1763783467.138935,0.0,100.0,0.8622718547039495,1.627572774887085,2.16174366474152,5.576808129109384,55934447,0.0,0.0
30,1763783470.109559,0.0,100.0,0.8632297330702132,1.629953682422637,2.1601007819175706,5.577863158193212,56138418,0.0,0.0
31,1763783472.690942,0.0,100.0,0.8636122167838407,1.6294563770294193,2.154422101974469,5.578058595128839,56342860,0.0,0.0
32,1763783475.354625,0.0,100.0,0.8639330976299103,1.629208755493164,2.146562862396239,5.578760862839947,56546973,0.0,0.0
33,1763783477.93288,0.0,100.0,0.8640186199903521,1.628769063949585,2.14288049697876,5.5792045931942305,56751470,0.0,0.0
34,1763783480.5645802,0.0,100.0,0.8643936828255101,1.627901744842529,2.1422910833358744,5.579377475316561,56955793,0.0,0.0
35,1763783483.025835,0.0,100.0,0.864764467610198,1.6279086112976076,2.1378574180603156,5.579398485795652,57160031,0.0,0.0
36,1763783486.4101062,0.0,100.0,0.8667197908174468,1.6319372653961182,2.148292269706727,5.579559761479821,57364331,0.0,0.0
37,1763783488.9768791,0.0,100.0,0.8673327802090801,1.6316963315010071,2.144033346176135,5.58056160268952,57568598,0.0,0.0
38,1763783491.447998,0.0,100.0,0.8672183389847787,1.631020069122314,2.142461175918577,5.580526554075375,57773152,0.0,0.0
39,1763783494.021744,0.0,100.0,0.8674620621852328,1.6306450366973877,2.1413635253906182,5.581279643525923,57977157,0.0,0.0
40,1763783497.014681,0.0,100.0,0.8679104487696215,1.630146884918213,2.1370875358581545,5.581256380589396,58181646,0.0,0.0
1,1763783530.087839,10.181800634552978,89.81819936544703,1.438022850853882,7.047952985763549,9.354211273193359,5.274317493636374,67095800,0.0,43.47142857142857
2,1763783534.986619,10.754629020882891,89.24537097911711,1.4401219542386725,7.040409469604492,9.352695865631103,5.256762733542919,68139950,0.0,31.94321766561514
3,1763783539.483509,11.358170941183438,88.64182905881655,1.4402838808449567,7.0324707508087165,9.34965795993805,5.238133033228691,69202179,0.0,28.007653061224488
4,1763783543.581822,11.983005492699874,88.01699450730013,1.4395484885197447,7.025585198402402,9.345371341705322,5.218053143044927,70014580,0.0,25.518438177874188
5,1763783549.2974122,12.633989815611413,87.36601018438859,1.441345543788434,6.996706140041329,9.337276937961574,5.197409723998419,71002914,0.0,23.770398481973434
6,1763783554.108663,13.329112466904569,86.67088753309542,1.443301979823314,6.85128504037858,9.321876673698425,5.174928053413146,71863719,0.0,23.143356643356643
7,1763783558.048862,13.99924759744183,86.00075240255816,1.4418004789923085,6.711911201477048,9.30455970287323,5.153524321982695,72732512,0.0,22.357827476038338
8,1763783562.189425,14.67520151730678,85.32479848269323,1.4404481039880783,6.543725895881651,9.302392175197598,5.131838605522816,73447670,0.0,21.794074074074075
9,1763783566.3309262,15.365954544946394,84.63404545505361,1.4394633848483689,6.395482182502747,9.293402552604675,5.10906529831975,74366185,0.0,21.284327323162273
10,1763783570.120197,16.056051181015206,83.9439488189848,1.4367511945468234,6.215773284435272,9.291268074512484,5.086290483253271,75163667,0.0,20.796103896103897
11,1763783573.886794,16.7546896914446,83.2453103085554,1.4342553001184535,6.0705907225608815,9.288256797790526,5.0625,75902231,0.0,20.4845869297164
12,1763783578.046585,17.42447261046966,82.57552738953035,1.4342130234629777,6.011301636695861,9.283706030845652,5.04079130132824,76714604,0.0,20.43127962085308
13,1763783582.49045,18.090182255845942,81.90981774415405,1.434358914806783,5.980358362197876,9.280300676822662,5.018676925722146,77405164,0.0,20.27159090909091
14,1763783586.5880818,18.768150630285625,81.23184936971438,1.4325441146238036,5.938141107559205,9.267043333053614,4.995861922238179,78236318,0.0,20.011917659804983
15,1763783590.529966,19.438856649359128,80.56114335064088,1.4309000184139766,5.880033636093135,9.253131036758429,4.973649011574635,79045406,0.0,19.91449426485923
16,1763783594.559135,20.114906573239907,79.8850934267601,1.4297738382030336,5.799732303619381,9.249401624202727,4.951680847514181,79912497,0.0,19.803410230692077
17,1763783598.3665988,20.787143122561467,79.21285687743853,1.4279739325530996,5.750855851173395,9.246286795139312,4.92887223632873,80714429,0.0,19.737864077669904
18,1763783602.61339,21.439447356857457,78.56055264314254,1.4286778300700005,5.694992876052855,9.244632101058961,4.906690374730474,81496023,0.0,19.665098777046097
19,1763783608.0237298,22.13230831478859,77.86769168521141,1.4352942164890106,5.658866655826549,9.242982869148255,4.88353226785353,82243502,0.0,19.69761029411765
20,1763783611.700138,22.798285496825365,77.20171450317463,1.4309300421703837,5.5908770561218235,9.241042590141298,4.861778196166403,83082010,0.0,19.764811490125673
21,1763783615.419831,23.44064486064704,76.55935513935296,1.4281878585431724,5.534532475471491,9.239015893936157,4.840034107020692,83939547,0.0,19.771653543307085
22,1763783619.053111,24.08021831317732,75.91978168682269,1.425244572097753,5.503037941455839,9.237265615463256,4.818772577351971,84732590,0.0,19.527333894028594
23,1763783622.8364182,24.75079183102423,75.24920816897577,1.4220285793918792,5.448100745677948,9.233806908130646,4.796582010376387,85578069,0.0,19.600494233937397
24,1763783626.569727,25.380671598003097,74.6193284019969,1.419432725649609,5.386042833328247,9.231059026718135,4.77504064024009,86370790,0.0,19.525682182985555
25,1763783631.153127,26.010057717583862,73.98994228241614,1.4151702717553754,5.309978163242339,9.22477113962173,4.753509724365202,87091037,0.0,19.505494505494507
26,1763783634.9412239,26.627564876282438,73.37243512371757,1.4133463303412956,5.220056188106522,9.217968168258666,4.732724803862402,87882282,0.0,19.56966897613549
27,1763783639.053004,27.231809353055432,72.76819064694456,1.4126427928312788,5.1194417595862864,9.212355899810794,4.7119938741969225,88698701,0.0,19.52750565184627
28,1763783642.552959,27.832286821346997,72.167713178653,1.4092939563435036,4.9945226192474355,9.210524282455445,4.69138222809954,89454539,0.0,19.58234421364985
29,1763783646.563359,28.412817647166595,71.5871823528334,1.4071596479938326,4.835851597785911,9.207956378459931,4.671286711493011,90176468,0.0,19.571115973741794
30,1763783649.7862558,29.012211275016785,70.98778872498322,1.403605663071044,4.695071339607239,9.20361703634262,4.6510623627819205,90932690,0.0,19.60545193687231
31,1763783653.617813,29.58313489032467,70.41686510967533,1.4014536227415333,4.624507045745847,9.198733816146849,4.631551989072904,91670135,0.0,19.576354679802957
32,1763783657.97632,30.125899280575542,69.87410071942446,1.4012931023676414,4.544454884529108,9.195780313014984,4.612935394258851,92488817,0.0,19.58546712802768
33,1763783661.841454,30.67600465723459,69.32399534276541,1.3980604889671036,4.4432716250419615,9.195043969154357,4.594123769537452,93378215,0.0,19.6775956284153
34,1763783666.3346298,31.21668152342999,68.78331847657002,1.3985686126349637,4.364809095859528,9.192464172840118,4.575594707496548,94159191,0.0,19.78716216216216
